1166;82;45.983333;4.783333;1.91
1167;82;46.2;4.833333;1.74
1169;82;46.116667;4.783333;1.91
1170;82;46.2;5.566667;0.76
1171;82;46.25;5.6;1.24
1172;82;46.316667;5.45;2.05
1173;82;46.333333;6.066667;2.46
1174;82;46.233333;5.766667;1.46
1175;82;46.416667;4.95;2.01
1176;82;46.033333;5.666667;1.84
1177;82;46.2;5.433333;0.72
1178;82;46.233333;5.5;1.13
1179;82;46.25;4.85;1.68
1180;82;46.333333;6.116667;2.63
1181;82;46.216667;5.6;0.87
1182;82;45.716667;5.566667;2.21
1183;82;46.1;4.783333;1.91
1184;82;46.158333;5.416667;-1
1185;82;45.966667;5.6;0.87
1186;82;45.9;5.533333;1.11
1187;82;46;5.683333;1.16
1188;82;46.183333;4.883333;1.57
1189;82;46.05;5.783333;1.5
1190;82;45.783333;5.566667;1.81
1191;82;46.033333;5.533333;1.62
1192;82;46.216667;5.55;0.8
1193;82;45.65;5.633333;2.61
1194;82;45.983333;4.75;2.03
1195;82;46.216667;5.333333;0.84
1196;82;46.366667;5.116667;1.71
1197;82;46.15;5.333333;1.08
1198;82;45.95;5.1;1.55
1199;82;46.033333;5.416667;0.72
1200;82;46.1;5.483333;0.78
1202;82;45.9;5.35;1.11
1203;82;46.25;4.883333;1.57
1204;82;46.15;5.716667;1.27
1205;82;46.133333;5.833333;1.67
1206;82;46.05;5.533333;1.22
1207;82;45.983333;4.966667;1.29
1208;82;45.8;5.766667;1.71
1209;82;46.1;5.883333;1.84
1210;82;46.3;5.95;2.06
1211;82;46.116667;5.2;1.02
1212;82;46.4;5.15;1.91
1213;82;45.916667;5.3;1
1214;82;46.166667;5.466667;1.08
1216;82;45.75;5.533333;2.01
1217;82;45.95;5.683333;1.16
1218;82;45.933333;5.716667;1.27
1219;82;45.8;5.516667;1.71
1221;82;45.966667;5.65;1.04
1223;82;45.933333;5.233333;1.19
1224;82;45.766667;5.2;2.27
1225;82;46.066667;4.766667;1.97
1226;82;45.9;5.666667;1.19
1227;82;45.783333;5.716667;1.81
1228;82;46.133333;5.55;0.83
1229;82;46.316667;5.15;1.41
1230;82;46.416667;5.083333;2.01
1231;82;46.35;4.9;1.61
1232;82;46.333333;5.25;1.51
1233;82;45.783333;5.55;1.81
1234;82;45.8;5.716667;1.71
1235;82;46.066667;5.066667;0.97
1236;82;46.333333;5.066667;1.51
1237;82;46.216667;5.6;0.87
1238;82;45.916667;4.833333;1.74
1239;82;45.75;5.766667;2.01
1240;82;46.266667;5.566667;1.26
1241;82;46.25;5.35;1.08
1242;82;46.066667;5.433333;1.31
1244;82;45.9;5.2;1.11
1245;82;46.133333;5.4;1.01
1246;82;46.233333;5.033333;1.23
1247;82;46.366667;6;2.23
1248;82;45.9;4.933333;1.4
1250;82;45.983333;4.816667;1.8
1251;82;46.266667;6.1;2.58
1252;82;46.133333;4.816667;1.8
1253;82;45.95;5.25;1.59
1254;82;46.166667;5.283333;1.62
1255;82;45.8;5.466667;1.71
1257;82;46.166667;5.8;1.55
1258;82;46.1;4.8;1.85
1259;82;46.2;5.116667;0.78
1260;82;45.933333;5.066667;1.96
1261;82;45.95;4.933333;1.4
1262;82;45.85;5.05;1.41
1263;82;46.083333;4.766667;1.97
1264;82;46.183333;5.116667;0.99
1266;82;46.333333;5.133333;1.51
1268;82;45.633333;5.666667;2.71
1269;82;46.15;5.616667;1.6
1270;82;46.2;5.5;1.49
1271;82;45.733333;5.766667;2.11
1272;82;46.166667;5;1.17
1273;82;46.083333;5.366667;1.28
1274;82;46.133333;5.633333;2
1276;82;45.833333;5.066667;1.51
1277;82;45.983333;5.433333;1.42
1278;82;46.116667;5.783333;1.5
1279;82;45.95;5.466667;0.8
1280;82;45.833333;5.533333;1.89
1281;82;46.283333;6.1;2.58
1282;82;46.066667;5.55;0.83
1283;82;46.25;5.666667;1.1
1284;82;46.383333;4.916667;1.81
1285;82;45.916667;4.816667;1.8
1286;82;45.75;5.75;2.01
1287;82;45.933333;5.7;1.21
1288;82;46.2;5.933333;2.01
1289;82;46.183333;5.2;0.6
1290;82;45.9;5.183333;1.11
1291;82;46.233333;4.983333;1.23
1292;82;46.033333;5.65;1.93
1293;82;46.15;5.516667;1.35
1295;82;46.116667;4.816667;1.8
1296;82;46.383333;5.3;1.81
1297;82;45.883333;5.083333;1.21
1298;82;46.183333;5.733333;1.33
1299;82;46.016667;5.083333;1.35
1300;82;46.15;5.7;1.21
1301;82;46.25;5.133333;1.01
1302;82;45.8;5.75;1.71
1303;82;46.083333;5.4;1.51
1304;82;46.05;5.333333;0.52
1305;82;46.433333;4.933333;2.11
1306;82;46.266667;4.883333;1.57
1307;82;46.166667;5.566667;0.76
1308;82;46.133333;5.95;2.06
1309;82;46.333333;5.433333;2.18
1310;82;45.683333;5.65;2.41
1311;82;45.866667;5.566667;1.43
1312;82;46.333333;5.383333;1.51
1313;82;46.25;6.083333;2.52
1314;82;46;5.283333;1.73
1316;82;45.816667;5.65;1.61
1317;82;46.2;5.35;0.7
1318;82;45.966667;4.866667;1.63
1319;82;46.083333;4.95;1.34
1320;82;46.3;4.883333;1.57
1321;82;46.166667;5.333333;0.93
1322;82;45.933333;4.816667;1.8
1323;82;46.433333;4.916667;2.11
1324;82;46.15;5.366667;0.78
1325;82;45.933333;5.183333;0.9
1327;82;46.183333;5.433333;0.76
1328;82;46.116667;5.033333;1.06
1329;82;45.833333;5.6;1.51
1330;82;46;5.666667;1.11
1331;82;46.1;5.45;0.48
1332;82;46.3;4.916667;1.46
1333;82;45.916667;4.95;1.34
1334;82;46.216667;4.916667;1.46
1335;82;46.116667;5.083333;0.89
1336;82;46.15;5.066667;1.04
1337;82;46.433333;4.966667;2.11
1338;82;45.7;5.583333;2.31
1340;82;45.7;5.633333;2.31
1341;82;45.783333;5.733333;1.81
1343;82;46.266667;4.983333;1.23
1344;82;46.2;5.2;1
1345;82;45.95;5.333333;0.8
1346;82;46.3;5.066667;1.33
1347;82;45.95;4.783333;1.91
1348;82;46.166667;4.816667;1.8
1349;82;45.933333;5.15;0.9
1350;82;46.283333;5.283333;1.21
1351;82;46.15;4.866667;1.63
1352;82;46.4;5;1.91
1353;82;45.966667;4.783333;1.91
1354;82;46.25;6.016667;2.29
1355;82;46.283333;5.016667;1.34
1356;82;46.1;5.033333;1.06
1357;82;46.183333;5.733333;1.33
1358;82;45.766667;5.616667;1.91
1359;82;46.083333;5.05;1.09
1360;82;46.216667;5.95;2.06
1361;82;45.833333;5.216667;1.51
1362;82;45.95;4.883333;1.57
1364;82;46.4;5.066667;1.91
1365;82;46.25;4.916667;1.46
1366;82;45.883333;5.283333;1.21
1367;82;46.4;5.116667;1.91
1368;82;46.2;4.95;1.35
1370;82;46.3;4.833333;1.74
1372;82;45.85;5.683333;1.41
1373;82;46.133333;5.55;0.83
1374;82;46.1;5.333333;0.94
1375;82;46.283333;5.116667;1.21
1376;82;45.833333;4.966667;1.51
1378;82;45.816667;5.2;1.61
1379;82;45.95;5.283333;1.6
1380;82;46.45;5.15;2.21
1381;82;46.05;5.15;1.42
1382;82;46.016667;4.933333;1.4
1383;82;46.1;5.133333;0.72
1384;82;45.95;5.433333;0.88
1385;82;46.183333;5.166667;1.47
1386;82;45.883333;5.366667;1.21
1388;82;46.466667;5.083333;2.31
1389;82;46.066667;4.9;1.51
1390;82;45.833333;5.283333;1.51
1391;82;46.366667;5.35;1.71
1392;82;46.25;5.583333;1.38
1393;82;46.066667;4.983333;1.23
1396;82;45.85;5.416667;1.41
1397;82;46.316667;6.116667;2.63
1398;82;46;4.85;2.19
1399;82;46.3;6.083333;2.52
1400;82;45.8;5.483333;1.71
1401;82;46.25;6;2.23
1402;82;46.5;4.983333;2.51
1404;82;46.15;5.45;0.68
1405;82;46.133333;5.166667;0.69
1406;82;46.433333;5.066667;2.11
1408;82;46.216667;5.416667;0.8
1409;82;45.966667;5.7;1.21
1410;82;46.233333;5.533333;0.91
1411;82;45.866667;5.416667;1.31
1412;82;46.166667;4.966667;1.29
1413;82;46.016667;5.8;1.55
1414;82;45.95;5.65;1.04
1415;82;45.866667;5.716667;1.49
1416;82;45.916667;5.5;1
1417;82;45.883333;5.6;1.28
1418;82;45.816667;5.016667;1.61
1420;82;46.166667;4.8;1.85
1421;82;45.916667;5.4;1.56
1422;82;46.133333;5.316667;1.44
1423;82;45.966667;4.833333;1.74
1424;82;45.866667;4.966667;1.7
1425;82;46.116667;5.266667;1.73
1427;82;45.933333;4.766667;1.97
1428;82;46.116667;4.866667;1.63
1429;82;46.216667;5.083333;0.89
1430;82;46.033333;5.316667;0.74
1431;82;45.916667;5.35;1
1432;82;46.35;5.35;1.61
1433;82;46.483333;5.116667;2.41
1434;82;45.983333;5.1;1.59
1436;82;46.35;6.083333;2.52
1437;82;46.466667;5.033333;2.31
1439;82;46.35;4.866667;1.63
1440;82;46.283333;5.633333;1.21
1441;82;46.083333;5.533333;0.64
1442;82;45.9;5.683333;1.17
1443;82;46;5.016667;1.12
1444;82;45.85;5.433333;1.54
1445;82;46.35;5.316667;1.61
1447;82;46.183333;5.383333;0.6
1448;82;46.083333;5.783333;1.5
1451;82;46.25;5.216667;1.01
1452;82;45.85;5.65;1.41
1453;82;45.9;5.716667;1.44
1454;82;45.716667;5.716667;2.21
1455;82;46.183333;5.516667;1.45
1456;82;45.816667;5.716667;1.61
