key;pred_NUP;pred_ECO;pred_ENS;pred_LR_UDI;pred_EXTREMD;pred_CENTRE;pred_OTR
01024;0.19637186789999994;0.02877346996799999;0.21575877560000017;0.2393794422499999;0.2921486641899999;0.028305889935999987;0.012765904737799993
01025;0.17682777250000004;0.03525703170699997;0.19865306709999989;0.23695716948999979;0.3068007071899999;0.06254731992399992;0.021579730497000012
01026;0.1843063544999998;0.030531319524999993;0.1900951639499998;0.25231470839499975;0.24883570862100013;0.06727317764600006;0.019961015419000014
01027;0.19258248920000035;0.024121757015999973;0.2508233029099997;0.1756091126080002;0.2994952750480001;0.06686764270000001;0.022116597478000006
01028;0.1575807326699999;0.022165537616999992;0.17497010096999993;0.2543072170899998;0.3410499119170003;0.059437111499999924;0.018267812053999986
01029;0.19897741183999998;0.01875141456799998;0.17551190522;0.28667525292000023;0.29680599859000034;0.058704434120000044;0.008904605663999999
01030;0.22995794301999994;0.023646549591999994;0.19320675370000004;0.1791506940289999;0.28678928683000016;0.06600506598199994;0.021961153805999997
01031;0.22152129479999982;0.011144020179;0.06579563195000002;0.14316567654300014;0.265849705604;0.3361248240039999;0.038093834061999975
01032;0.23555631130000024;0.024400957110999974;0.21989046646999996;0.12888134111399988;0.2935592052300001;0.031647321109999973;0.020156404098
01033;0.2691940062000001;0.039407489947999974;0.22590220309999987;0.1668402428649999;0.2489950674200001;0.03341848879099997;0.03234468609319998
01034;0.2360761441000002;0.03216876230999996;0.21980332660000013;0.19503002041999987;0.2283284800199999;0.04512930765699998;0.02154570598220002
01035;0.2743384642999997;0.012301174766000005;0.10941939318999998;0.15507834956999983;0.24976570308999993;0.24086455083899974;0.016645324669999982
01036;0.29157844369999997;0.012268191664;0.06134442595;0.10029373088000007;0.20706327586700013;0.3366129015430003;0.03095627132699993
01037;0.2503829730999999;0.014715954227000005;0.16810424490999995;0.14014878144399995;0.2186415115348335;0.05144663300500001;0.018689610455999997
01038;0.21904177306000006;0.021046582385;0.19205996254000005;0.25895597668000003;0.28691341146199995;0.037922177825;0.017307576850000003
01039;0.22850837616999978;0.01643421398999999;0.057190092899999996;0.08970998662000002;0.27665232207000007;0.2434174612240003;0.02681790495399999
01040;0.22053622370999984;0.013214802876000003;0.1805070197800002;0.3096245646799999;0.25481539668300024;0.029432946167000044;0.01622380243000001
01041;0.2759151863599996;0.009718089086000001;0.10034933970999999;0.10108968931000005;0.2895010681410002;0.2039037513599999;0.018145192362000014
01042;0.24703971069999994;0.028328812930999994;0.20724051184000003;0.2341532999610001;0.23672588489199992;0.05981912424399999;0.014638350473000002
01043;0.20249381200000008;0.03461317456;0.3237357445;0.168531503494;0.23109548942000008;0.02420643871519998;0.011835350359999988
01044;0.21553871970000008;0.05674235350300003;0.19644526759000017;0.2093555430700002;0.24342833251600024;0.04619124377899994;0.045266497951
01045;0.14885051354000015;0.05251706887899996;0.1985006609999999;0.1823344127330001;0.33636440033800014;0.09213095696999997;0.014455579446999997
01046;0.15224272849999987;0.02587154740500002;0.1799627578099999;0.2244817369679998;0.3573894302599996;0.06331849284899994;0.015509745287000007
01047;0.2053451141299999;0.025456188824000005;0.21034955189999985;0.18663102636799989;0.32321266691100015;0.03065552549109997;0.013383597812000003
01049;0.2543782767;0.0223900162;0.26098573040000017;0.1232595862800001;0.2772517000099999;0.0289042604534;0.015052942781999996
01050;0.20406920789999994;0.01758309946900001;0.14610935208999987;0.2510942881149997;0.35064001912899984;0.07502958376100001;0.03181184730300001
01052;0.1951616348200001;0.017367863359000014;0.14822033322000017;0.3722464367030001;0.2726658877880002;0.05315404493433338;0.007395281742000012
01053;0.3183225970999996;0.023715667911000028;0.21048959926000016;0.2185280611359999;0.18833352423000016;0.06606776960099997;0.014883164561799982
01054;0.22404328669999984;0.024359237038000008;0.2409319913;0.15951402770400006;0.2854182522239999;0.0420328836823;0.02084296944799998
01056;0.23932618347999987;0.007897521726;0.09017806402000003;0.1427419740909998;0.1634853515249999;0.12869031841900003;0.01089093635499999
01057;0.23912823000000025;0.026713137456000003;0.16387135262999977;0.18790858518999987;0.32215937762300006;0.042398415322000005;0.013398092892999994
01058;0.24471769389999987;0.03266434162299997;0.19458835367999996;0.15039584218000007;0.2814354902959999;0.054552266321999936;0.026454475996000003
01060;0.2130332650799999;0.012088648334999999;0.08919917725;0.12574312131900017;0.19515873810000006;0.4187033285749997;0.014957308901999998
01061;0.21745472609999986;0.03527857770300002;0.25922815480000017;0.1359777499900001;0.2708579890609998;0.05789757400500001;0.016398096803000008
01062;0.23187222590000015;0.014423250075000015;0.2966126200199998;0.17344616919;0.21220004139599985;0.037850539865000046;0.019801311378999997
01063;0.15073810863000012;0.012947843568;0.09178873167000003;0.154628939942;0.23404847127400022;0.43209593855299994;0.02695313221449997
01064;0.21112551638;0.025646275873999994;0.15313038201000007;0.13419298419599995;0.3227159662530001;0.0938296917558;0.020123357188999998
01065;0.22167637869999982;0.023610514843000016;0.2435222406000001;0.22683277864999993;0.24428529214400005;0.02159426948699999;0.012430917547999989
01067;0.21841903123999984;0.013087242642;0.07408521037;0.12514349692900012;0.2740462223779998;0.3693608435139998;0.019846069616999976
01068;0.2211798006000002;0.007079389507000001;0.09040173649000004;0.12410979209999988;0.29262818248999983;0.30424765549100014;0.014092123234999991
01069;0.2458776366999998;0.025181250012000014;0.2081661553999999;0.2013004834500002;0.27518660271800016;0.02625147805699998;0.018090808017000002
01071;0.21386294369999997;0.050173200460000025;0.29763440329999985;0.21980706246900006;0.19009332776000004;0.027025518261000005;0.030862005315999985
01072;0.24318730499999985;0.02557464698299999;0.22014797767000005;0.2722276667100003;0.2169710929610002;0.018035237674999993;0.015044120475799994
01073;0.2873473092999999;0.01669553331;0.08397673294000002;0.08286308618899996;0.24390785672000004;0.23889702052500014;0.021912676322199984
01074;0.13673402433000015;0.02002663748900001;0.11740156124000009;0.16067138938000003;0.28789955868;0.26009770959100026;0.017094848217666672
01075;0.18041861707999987;0.01740525877300001;0.18653018283000006;0.2340885811100001;0.3143812713;0.05350759822600001;0.0117365731752
01078;0.22759304474999975;0.07929795205000005;0.2875574248000001;0.19683647828900014;0.1837159091699999;0.022587986687999998;0.02563246380790001
01079;0.3003702233999998;0.010344596446;0.06385885035000001;0.0883972681700001;0.21676214643033326;0.3422714696160006;0.018763930152999982
01080;0.23357188018000005;0.010954786807000001;0.06700133731;0.1282824276899999;0.26753351670000003;0.3664040061899999;0.015151345161999993
01081;0.25857065779000016;0.04192868761799997;0.2476199571199998;0.16854349457699996;0.24704109369300017;0.022236428888000016;0.02913885981500002
01082;0.2487364507999999;0.04435503727000006;0.20406554629999996;0.1428981319280001;0.2611152368209998;0.04210807720999998;0.037161599740999966
01083;0.16951459780000008;0.02048014048899998;0.15430147084000012;0.20970522134999986;0.3691922707300001;0.04481794295700001;0.013126776445999995
01084;0.18012290784000012;0.018532633577000017;0.18526419819999995;0.2703840119400002;0.33301165977399966;0.056115666144999986;0.007237946452999996
01085;0.16558231155999995;0.025935214218999993;0.16508384796999992;0.3180662814439997;0.33542859174100004;0.04439671189500003;0.012364025094000001
01087;0.26584657123000016;0.011366144635999997;0.08195004456999999;0.17828081386000016;0.210096939881;0.3573356112669997;0.014451738043999992
01088;0.2176817938999999;0.022000299008999996;0.21056618899999996;0.16232718006000016;0.30654559085000005;0.04878790982600003;0.016061873956000002
01089;0.2215864860000001;0.012618135903999999;0.0719543419;0.112264145163;0.31568196508999985;0.2392098377849998;0.016314150565000005
01090;0.18498019652000003;0.018399889360999983;0.1558282642;0.24663475686400002;0.24444726488999982;0.15854958175899994;0.010106943980999998
01092;0.2285006994000001;0.02323049351599999;0.16650787899999991;0.1678969619740002;0.30972616114999996;0.08157488306599997;0.011794950315999992
01093;0.17616964700000026;0.02278561412199998;0.20309267420000002;0.2927576857000004;0.25674094102;0.05718270197899994;0.009705981037999988
01094;0.18382521559999998;0.01848878139599999;0.2356477764200003;0.22140174515000022;0.314389344306;0.018286291646999978;0.013074623210999994
01095;0.24910556970000022;0.023361081060999978;0.1523545788699999;0.18263434113000024;0.28791865761200003;0.03422789103299997;0.018820147802999995
01096;0.18364764525;0.028103299798000022;0.16750919549999996;0.24724167330000021;0.2946305863800001;0.06633323599799995;0.017271510138999985
01098;0.20936955540000018;0.02840055702799998;0.1744003940999999;0.13935255099999982;0.3086909563500001;0.16500247460900014;0.01950044654700001
01099;0.23736295699999982;0.017782437467999988;0.22242260467000002;0.19083306568999978;0.27069299500999966;0.038249866567;0.010036122372899995
01102;0.1722410735;0.017069672048999986;0.20006906489999993;0.2542750863400001;0.3355869027580003;0.026262518408666658;0.015794590596
01103;0.2018305647000002;0.06397162687999998;0.3682129275999998;0.186035235304;0.176839727011;0.03170153277800004;0.023314446331333335
01104;0.23152226789999983;0.037003259079000005;0.21424040400999975;0.24582240099000027;0.23362670230700014;0.04681525974499997;0.025200821189999997
01105;0.20503773960000007;0.015062151222;0.3027766941000001;0.14214194586999992;0.2642622787700003;0.033664165779399985;0.018617468138999983
01108;0.23322510012000003;0.020351605928;0.13718528769000013;0.2408041500199999;0.28473039861900024;0.03219968543399996;0.013061994336999996
01109;0.22091886962000007;0.049281414131999976;0.2563607481000001;0.18520269852999985;0.24287824968;0.016249676765000002;0.03245219319099999
01112;0.20026320940000011;0.011268389549;0.062371580909999974;0.1483569162599999;0.25479421895999993;0.36461347803266664;0.044839318649000016
01113;0.18183313830000006;0.021527111202999997;0.1730428990000001;0.2991162119200003;0.28682353046000014;0.06907761607999997;0.005545468063
01114;0.2750446392999997;0.06524023925799995;0.19089285175999998;0.1832931283610001;0.24765219145600015;0.040355368438000035;0.031762313318000016
01115;0.21983429104999985;0.030003348265000028;0.2007130035099999;0.2079874965000002;0.30729112094000005;0.027367006263999974;0.015854626979400002
01116;0.24321649976000004;0.011009245433999998;0.08227278463999996;0.09658653206999995;0.28231489257199993;0.30221541582566647;0.022126011703333347
01118;0.23293987109999975;0.03340131968399996;0.19862051111;0.12914751610599987;0.29543593740299984;0.05539601744699997;0.030496802648499965
01123;0.1837367156999998;0.031192848086000015;0.18915543479999986;0.2534331111149999;0.2997632621429998;0.04232186243900001;0.013613762193000005
01124;0.16989118731999991;0.01765635220999999;0.1845866997400001;0.3265881112209999;0.27485316113999997;0.03415892989100003;0.02213972853633333
01125;0.25989326403000007;0.026867785248000025;0.16625075265999992;0.20153944415899988;0.2802618282100003;0.16294542550199986;0.018932741862999997
01127;0.25059997349999974;0.03426669223399999;0.2063231202700001;0.2238811874400001;0.2403372652169998;0.08853543906799997;0.010487508022999996
01128;0.2007811626799999;0.04944683547099998;0.1704241238199999;0.22883743103000012;0.3359749786289997;0.035726103391;0.014146500374999996
01129;0.2150479934600001;0.028397002398000026;0.13333406823999988;0.18363206175666666;0.3445901449480002;0.11622514134899992;0.010539658924
01130;0.20985710669999996;0.024971305085000024;0.19125412339999984;0.24051666011900028;0.30458129800399975;0.035008589121000036;0.014721875327000018
01133;0.19244845875;0.06303935264399994;0.2025363446599998;0.14070641139000004;0.26417772729550026;0.054700665676000036;0.02888161072500001
01134;0.18008828640000016;0.026503001927999974;0.19144304374999999;0.24347874796000013;0.3097871247100003;0.04559674077000005;0.01829823828799998
01135;0.2074501834000004;0.0747656377550001;0.33361837239999986;0.15822774685400026;0.19886709170999997;0.027224990474;0.019957767486999983
01136;0.21829603029999994;0.023286130762000014;0.17234544622000006;0.26156545676;0.306712490018;0.06926366357300001;0.01766983560300001
01138;0.25736387070000005;0.036673496525999966;0.20681922757000012;0.11470959102899991;0.304294501903;0.02838610128500004;0.03222662634020002
01139;0.16733541807999985;0.027507410364;0.18854402785000013;0.2621094049100001;0.31548492580900017;0.04812182569999999;0.016052913936399987
01140;0.20830559131;0.023895181932999988;0.17033486794000008;0.2756963807499998;0.2721989955560002;0.033406956015999974;0.01848798539100001
01141;0.24144936811999984;0.017413692232000007;0.08808688607999998;0.11295407060999998;0.26002934510599973;0.34189112042499964;0.012555832265999987
01142;0.25808577809999983;0.016388584940999987;0.26450874359999976;0.1209373635839998;0.2930324786900004;0.03436605813800005;0.012126927556299938
01143;0.14900023007000013;0.059603597539999977;0.3680031127999998;0.2627364578910004;0.1330258671200001;0.033151149951999984;0.020040505046899918
01145;0.18320188516000016;0.03194534120100002;0.2007640854;0.19811091189999971;0.31309833478800014;0.031946794675999965;0.016236803848999993
01146;0.17599539008000012;0.015366257744999993;0.17926947000999996;0.2673049906409997;0.2851917259320001;0.100313219613;0.015575007016999995
01147;0.1674885285100001;0.01074694142999999;0.15539353549;0.36160667167000005;0.2897225766370001;0.03485564520200005;0.015544012908
01148;0.17814523729999998;0.009178864728;0.08451695750999998;0.15780145824700015;0.2695333008809998;0.33847823991599996;0.028371228039999977
01149;0.24429925680000011;0.011504026245999999;0.10665331809999998;0.13773755925999992;0.26506480006699984;0.25054064736899984;0.018478650276000014
01151;0.22285734870000018;0.024543346943000012;0.18386961506999985;0.2248852188649998;0.29528003129000024;0.030686171406000023;0.01714718517400001
01152;0.25617673370000005;0.010199385609;0.12058293028000001;0.11309728880000006;0.27049276353899987;0.21136021132299987;0.017703217485250004
01153;0.17889407260000012;0.07368247055000009;0.38691193960000025;0.19480375896499985;0.16174113690000003;0.021687992257999996;0.022873174635000017
01156;0.19339835680000006;0.013173480507999992;0.21704373209999994;0.15315333019000016;0.3486634130260001;0.030320764257999993;0.017711788667
01157;0.21514253410000003;0.02488077684599999;0.28694718690000015;0.2202183768099999;0.2567025287099999;0.029155050591299983;0.014918465244
01158;0.20807520550000005;0.09229906167699996;0.23105024264999988;0.2085270116369998;0.1801165726040002;0.01583235968500002;0.04367869040899997
01159;0.15426517153000013;0.019545717684999988;0.1915874457600001;0.27971741075000023;0.2912740621599997;0.04566444784599999;0.016028011587999994
01160;0.24917029459999995;0.08898760041999992;0.31725594570000015;0.1367276342810002;0.13326772048000005;0.02337677094699999;0.04428133669599989
01163;0.1712688680299999;0.02575743607799998;0.18538722427999993;0.30335102788000023;0.2871117115060001;0.02579897176299999;0.012713668852000003
01165;0.19285987379999994;0.024802282644000008;0.17278852034;0.24618129053999993;0.362720402103;0.043490505950999986;0.008626090421000002
01166;0.22069169040000028;0.022189359280000022;0.2824552821000001;0.17060486739499983;0.2664750311699998;0.027085266525800032;0.017629760937999985
01167;0.19203773820000006;0.018568679306999993;0.18171367667000002;0.21052892146000007;0.3326039516809997;0.05790442603500004;0.01579626977899999
01169;0.21153539567999993;0.019194073070000026;0.17952093961000004;0.19278884515999994;0.3541091999685002;0.05407814259300001;0.007777054969999999
01170;0.1756594462600001;0.011163938917999999;0.07117167089;0.15056193031699994;0.2970505335160004;0.31647585675866624;0.03362450409500002
01171;0.19652933949999998;0.012196338017999997;0.08014885890000001;0.17222196466000014;0.2655384918199998;0.2945510143589998;0.02240851284999998
01173;0.24046492549999965;0.060391553350000036;0.2861095242;0.22030679549599988;0.16112746000999978;0.022134243505999983;0.028591029742999995
01175;0.21623025540000004;0.026415058548666673;0.2017488567200001;0.27763720075999976;0.24892441482800018;0.02298166614600001;0.01829108448399998
01179;0.17011471700000017;0.02525052166800001;0.18236582390000003;0.24235564198300014;0.3039478296700001;0.055305733959;0.017846399767999992
01180;0.14975998700999996;0.057592500479999954;0.3754831819000002;0.27180833101599977;0.14034765792999992;0.02945315207199999;0.017427152342999987
01181;0.20464651363999994;0.023849364485;0.17541831373999997;0.16650494112400008;0.29309885402999997;0.26342657227700006;0.031283726111899994
01183;0.18012280530000013;0.021747384747999993;0.1985542912000002;0.23047736494600002;0.29837952062000006;0.047888301996999984;0.011848537976999998
01184;0.2558014444999997;0.02618965804;0.1459517012400001;0.20100008914000014;0.29541621826999986;0.0967798164331665;0.016941919909000014
01185;0.25255901400000025;0.012996570339000002;0.07236950900000001;0.11424597197999993;0.21761387878000016;0.36466996398900015;0.02357520625539999
01187;0.26714163548000003;0.014659815218000005;0.06373805128000001;0.13106235636899996;0.17088481674199993;0.3740837776410001;0.01599771496999997
01188;0.13522835146999995;0.018442091675999993;0.11312483593999997;0.38327084930000027;0.30615907042000023;0.044415225821000014;0.011779507910999996
01189;0.26208154033000014;0.04212660600699998;0.22258252076999974;0.12153973589900012;0.29224228176000006;0.026509658050000037;0.03167482698299998
01192;0.18379719940000008;0.009311145898000002;0.07086561040000001;0.12313769278400011;0.2963999202239999;0.35634430136200024;0.02118497418300001
01194;0.24006902679999992;0.017747842730999983;0.26606418093999984;0.1551565421659999;0.2691825765200002;0.030524659188800016;0.019872373704799974
01195;0.25427996119999996;0.03188008949100003;0.2109266938999999;0.2390710292729997;0.21983129021;0.024840556734000013;0.013532345891000004
01196;0.1755379546600001;0.029445893057999988;0.17677935747999982;0.2722567182400002;0.3135728346800002;0.016011768809999972;0.017897639373200006
01197;0.34382656626000013;0.046031629614999965;0.13272340529000007;0.20667799969999978;0.2177520550599998;0.02662209913779999;0.012883305809999983
01198;0.23674481833999994;0.018073687863000003;0.2229371702299998;0.24588881849;0.21848592072700018;0.06962003663400008;0.019800074786666663
01199;0.2871088136000002;0.006370833501;0.06410454265000003;0.10162631787899984;0.25314217937000005;0.27854235147100015;0.014144201290000012
01202;0.2321565872999998;0.01403381351;0.1920895733000002;0.23340294972999998;0.2535848199400003;0.07087430101299992;0.0149257637204
01203;0.20475095840999985;0.021859337773999996;0.16051207395000008;0.2657426342300003;0.28960029136999965;0.043175480807000025;0.020162790015000005
01204;0.2302090886099999;0.022847077315000002;0.14585431307999996;0.1706106370160001;0.27229167803399995;0.264278955727;0.025999723284799995
01206;0.25021359134999993;0.010693661077;0.08715764775999998;0.11936794336;0.27484817393299993;0.365233651841;0.023310745701999997
01207;0.20223923435000002;0.01889516044100001;0.1275430554600001;0.3141220547280001;0.3183078191100002;0.05913784997000003;0.0075220859159999985
01209;0.22718027472000016;0.05704434371099995;0.21870814760999985;0.16244864618900023;0.27333390087100023;0.04322330037100005;0.03409478769559998
01210;0.27678453981000023;0.016905233677999988;0.28003773520999986;0.2428499006699999;0.17415899551416675;0.06453697201700001;0.02268633053199998
01211;0.20358150091000016;0.020845588047999998;0.18885675889999987;0.21939359563000013;0.2741965836399997;0.07337423652599993;0.016721083558999993
01212;0.1952695747999999;0.019470828827000016;0.12731695576000018;0.3173350285999999;0.346812640574;0.028101552773999994;0.023143350929
01213;0.2515088488999998;0.013709687147999982;0.17996356897999988;0.14374574318999994;0.32927199109000016;0.03303846926999998;0.025175505220999986
01216;0.21578468519999972;0.010170805133999998;0.07981999630000002;0.08186558459200015;0.27156177623000005;0.30297633756300013;0.01625480173
01224;0.21320745099999988;0.015016428120999991;0.22211623608000017;0.14378506950999984;0.35321747842000034;0.031225752310999978;0.02232514185399998
01225;0.20288964980000018;0.039046161962;0.17482567669000001;0.26118987938999993;0.27318505127499987;0.04397859177733334;0.017923467335999994
01227;0.24093801649999985;0.026119111865000013;0.20368233076;0.1295580022499998;0.29468919206999966;0.09503804846799985;0.015376007202999985
01228;0.1214997959899999;0.006572304433000001;0.07127208513;0.148824243775;0.27590685997999986;0.40872852047399993;0.044038167867999974
01229;0.19425269573000004;0.025963406649;0.20582202253999995;0.241014752872;0.29178519287399984;0.027007466350000005;0.016783666403666676
01230;0.19061457554000005;0.020191031126999995;0.16489247908000007;0.28867421199399973;0.2860020571306666;0.028575484765999984;0.019628448219999987
01231;0.14410290370000017;0.020397317449000005;0.23719427230000012;0.2981416234099998;0.2680766284200001;0.0457796387546;0.013149340453999996
01232;0.20457283969999981;0.023793282707000003;0.19894122994999985;0.2999644659099998;0.26718611957000016;0.03085294281999998;0.012955672150000007
01235;0.1962162026399999;0.023342827472999997;0.17482937798999995;0.25637032609;0.305264875636;0.04742080194799998;0.020261897279000005
01236;0.17171192411999986;0.028178577857999994;0.2289124013899997;0.24496383469999994;0.2914605207299997;0.024914083926999998;0.018162415652000007
01237;0.16794362235999982;0.008137713223999999;0.07922496880000002;0.16181588765800003;0.28948792694999964;0.31297045025800013;0.03917604328799998
01238;0.22709509769999983;0.018611640505000013;0.28936244650000004;0.12949594397699987;0.2641331288580001;0.03125901205180001;0.01677510063899994
01239;0.19760618940999986;0.04083007566100002;0.23743231733000011;0.15514909469999988;0.28364321087599964;0.046001034499;0.02218172282966665
01240;0.2149097757999998;0.012646988808999997;0.08137837963999997;0.1508413628900002;0.27888699770900005;0.3064182019579997;0.025114602126200015
01241;0.2794483509000001;0.02763455720699999;0.2188535793999999;0.218664987002;0.24290889074700014;0.02487084966900004;0.013296041420000007
01243;0.18550223930000012;0.03298697518099998;0.21851117469999995;0.24669275801999993;0.26088573130799975;0.05546762493900004;0.013337182114000002
01244;0.2793400888000004;0.019440941758;0.26503269899999987;0.1446684740100002;0.2481445401500001;0.029431896911699965;0.016957060479900015
01245;0.2864689284999998;0.03015621024199999;0.18598765632;0.19904578966999992;0.24119971308000016;0.04815492469999996;0.018651653430000005
01246;0.16828481850000013;0.025858256475000018;0.18651929007;0.24650079784000023;0.2966764689300001;0.07079677266299998;0.01611379516300001
01247;0.21186099879000012;0.053458475547000006;0.22368579352;0.27291258932200024;0.1418828102319999;0.07942063636700004;0.023088890834000005
01248;0.22915927170000022;0.01898985549300003;0.27827358540000025;0.12039235525000011;0.29103542802266685;0.03164154048099998;0.018510849313999985
01249;0.24336487569999993;0.03615746537699999;0.25652120170000003;0.14761511111399997;0.23859883803000004;0.032509858762399986;0.0224779734691
01250;0.25441737939999975;0.020472596385000014;0.27054694060000023;0.14717888716000013;0.25357996031999985;0.02911799128819998;0.017118204953999946
01252;0.18853065550000014;0.023687075782999972;0.1956944763299999;0.2349023127519997;0.2991179066175001;0.04181707214700003;0.015900023361000003
01254;0.19997064850000018;0.01950278019600002;0.2561257381000003;0.2538425897809996;0.2244907650680002;0.059515855754999895;0.011246594639499993
01255;0.21010705766999982;0.009637229013000001;0.06948313196999999;0.10417839540000007;0.32701810737399994;0.27273772956099956;0.024987053078499976
01257;0.254992945;0.04475784688099996;0.19374918608999991;0.15071741487000012;0.28834428650549976;0.042046287290999976;0.027442881455333315
01258;0.16454791449999995;0.025180562083000017;0.18117942050000008;0.22930952880000002;0.3471603043360001;0.05711377324000002;0.012870410614000002
01259;0.21335482559999988;0.037680840060999976;0.17714788866999992;0.22578146846199978;0.30699255492000027;0.04170886721149998;0.019143442316999996
01260;0.2150072168000001;0.018547370297000015;0.2797123583199999;0.25116767691000014;0.2488689241919999;0.023676022812;0.01790671697099999
01261;0.1832173987800001;0.02421632293900001;0.19574843181999987;0.21110833889999983;0.27963156392000016;0.04476449096899996;0.014079520001999992
01262;0.2803211844000003;0.01899126832800001;0.26592526816999984;0.1417075409399998;0.24497545329800005;0.026740577449999976;0.013698063150200019
01263;0.18612535380000014;0.02285617805;0.23032900039000004;0.22705894216000005;0.27314585230399985;0.04744445991200001;0.015412389354500003
01264;0.19170986941;0.02493625390599999;0.14552404020000007;0.25402036254700017;0.33848492154999965;0.048516762053999976;0.014953322750000012
01265;0.19122514245999991;0.007972394263000001;0.07226177972;0.13220849364200007;0.2425845726300002;0.34414615137699983;0.08384247686800003
01266;0.19763508424999995;0.017319555064000017;0.1944077742100001;0.2709690488999998;0.26942025407999987;0.03116813959999998;0.016374228077399987
01267;0.18151456156999995;0.011139926351;0.06258891641;0.11189259232800017;0.28737100532833354;0.36427269654500016;0.028165963266000005
01268;0.1769517102800001;0.02742135320100001;0.21474129583;0.20798287658000017;0.2809120314890001;0.052800234974000056;0.025039651264
01269;0.2145807695999999;0.008368115865999998;0.0663408768;0.11207488168900001;0.2621997364699998;0.3118461213169998;0.07036961870800006
01272;0.1629549650500001;0.02028113296900001;0.1602211315200001;0.2694759463800004;0.29365631386200036;0.05450992615399996;0.018465257423999994
01273;0.2264939783999999;0.021814678871999997;0.14914770271999997;0.16309586651199998;0.306055472043;0.21108767386400004;0.018984933661000004
01274;0.20786451087000002;0.026563147500999994;0.12941692594000004;0.14322473948500003;0.30704179373400003;0.29256664834299984;0.03693274359600001
01275;0.22480134346999983;0.01930612751099999;0.3393921460000001;0.15019601117799986;0.2243470952700001;0.030985550433699965;0.01093633381399999
01276;0.23368841140000002;0.017499736101000016;0.24693025919999992;0.13569296643999987;0.30501442903599996;0.03058252870699999;0.020301520076000012
01281;0.23763101519999993;0.08192025019000004;0.3215825951999996;0.1865610255769999;0.13157081789999986;0.021830170337;0.024603904418999983
01283;0.24698822600000025;0.01116773853;0.06392307216000001;0.17851491065799993;0.22528071352999995;0.3018589909839999;0.05923100132400005
01284;0.18206647696000006;0.03580161890599997;0.1647578277800001;0.20575874492000004;0.3559972450980001;0.04022770451700002;0.01820959211
01285;0.23832362580000013;0.013881195756000008;0.31428680950000026;0.14639746471000017;0.2417156184200001;0.028844277508000015;0.015604401207999996
01286;0.3063455372800004;0.03748804136700001;0.2293766938299998;0.10715403776400001;0.23117653424100013;0.07539468237700002;0.01965138106200001
01288;0.22393888610000004;0.05798655347200003;0.30366939000000015;0.24912981496600003;0.21358839605;0.015109912665100008;0.03729230664299999
01289;0.22389397089999988;0.021502964212000007;0.2179102998;0.23752402453000002;0.23847713211000005;0.05731585995299997;0.015124723521999997
01290;0.20500119649999995;0.023961798962999995;0.2930181664;0.16671947666;0.21936837297999998;0.034201336183899984;0.014869124858199991
01291;0.14886974382999993;0.03813483450599997;0.1660931589099998;0.27870012665199995;0.29560335928000003;0.06311065735000002;0.015834984498000006
01294;0.23809755970000002;0.03876931680400002;0.19736214933000004;0.16776773319;0.26084358692100024;0.06388689733000005;0.02595166846199999
01295;0.21122417529999984;0.020220804984000012;0.12804707013000013;0.26830690746500013;0.36113122046000007;0.0558071579123334;0.017442713683
