key;pred_YYY_pvoixNUP;pred_YYY_pvoixECO;pred_YYY_pvoixENS;pred_YYY_pvoixLR_UDI;pred_YYY_pvoixEXTREMD;pred_YYY_pvoixCENTRE;pred_YYY_pvoixOTR
01035;0.2890956502060014;0.012268895769900017;0.090622746933;0.14053089177109948;0.25597962833844995;0.24119575437709956;0.015546277628215088
01036;0.3003762446470006;0.010655560943999994;0.08656316395000002;0.10231752803529949;0.20982212704240152;0.3335267524761757;0.02568249557614327
01037;0.25961924185899987;0.014392887361800014;0.15685580418599995;0.14738889361870017;0.2272568574723702;0.05514621399383998;0.021191373209899993
01038;0.20902435981299974;0.020292231337699983;0.18332291744499976;0.2501239073456001;0.28580121481630033;0.037278910096366705;0.016020179770399955
01039;0.2402374785720025;0.014887776063399999;0.06663733357000005;0.09447470888909965;0.264094086518549;0.24105470118305253;0.028203669401283136
01040;0.22154554361300105;0.01517214942710003;0.19073302766200118;0.29558230765569954;0.261322608674802;0.02495372919380002;0.01355017576530002
01041;0.2696506171680011;0.010563493961449993;0.069492016365;0.10250503776979941;0.28992923327890185;0.2319988807037877;0.017077210780680033
01042;0.25438381686999983;0.032667683254799976;0.20419926071400007;0.22264051433855028;0.2367047597572002;0.07145147672749998;0.014004057692399995
01043;0.2030150100970001;0.03626695140319998;0.3206081436999998;0.16851761928830014;0.22751863014706702;0.02740829031374003;0.013823457518399989
01044;0.21171627019199823;0.05488136815169962;0.20228237846499847;0.20014253799359816;0.2513631502644022;0.03876673906460041;0.04582250835712973
01045;0.16220859723250025;0.05133576255510027;0.19688295865299965;0.18625367989479802;0.33056650639140245;0.10298670785990943;0.015169493616666661
01046;0.15005728420600215;0.026244508375200135;0.18364819607799898;0.21669090720420173;0.3451633784175013;0.06285165581370088;0.012732446053633413
01047;0.20667458859599844;0.025556848069200104;0.20343877087099832;0.1932383500253017;0.32115963266509845;0.03665526568383973;0.013205595803700105
01049;0.24906422925999688;0.021553812860499916;0.26718146160000084;0.12907643936869861;0.2763886044429021;0.03216117195182007;0.015572081694329928
01050;0.2174357888739998;0.020137146580299838;0.1501524936090005;0.26229316820430265;0.3433202383748009;0.05488351147186684;0.023456755991149828
01052;0.16915837849199936;0.020157200289699827;0.1460627287180001;0.3509908748746296;0.27336126299670205;0.053195137675641095;0.007788024416574957
01053;0.31394385648999634;0.024551428986300063;0.20769460950199822;0.20910280337669737;0.19090836395599747;0.055328405035059314;0.015426401076120063
01054;0.22296877839800036;0.023076603107499996;0.2409185489060003;0.1725725976719003;0.2729225022421669;0.03194880986631996;0.019029592006789973
01056;0.24517253618300244;0.008164195239400006;0.08461309847400007;0.13635740926149975;0.17202876816413157;0.16303551894086724;0.010646545991200042
01057;0.23629589168799692;0.028167687298499857;0.16595967164899955;0.177213505915365;0.32902885046819924;0.03989920889810007;0.013962680841966613
01058;0.2470511912110014;0.031085141856500367;0.20394172902900218;0.1563728857572999;0.2775318750478504;0.05639242943436652;0.0249905355160292
01060;0.21954772187499813;0.011523650073499994;0.07196656845999998;0.13232544611770025;0.19130940965643134;0.41610338034673283;0.014297118837886553
01061;0.2173396458200019;0.03683075149030016;0.25770232945699917;0.13771333821059883;0.2660294478354986;0.04981885466069964;0.016000874359006597
01062;0.2282476105040005;0.016103201525299895;0.2891815305620009;0.1819124160876014;0.21676311951360125;0.03760026459765974;0.01837840124116985
01063;0.15343825565200006;0.012769213589033332;0.0928860801890001;0.14532577567259944;0.23089577939739875;0.43184721147039534;0.02635055596895685
01064;0.21075170928099968;0.025497552424899986;0.15056157726800004;0.13521835647659983;0.32617386827590034;0.12233794864099987;0.02189695895155002
01065;0.2203232259479999;0.02247016797569975;0.24693953017999778;0.2350994367028023;0.2458168247425337;0.019703297057519824;0.011283577915545044
01067;0.2182006844089994;0.013399170497;0.064763214193;0.11718842525959924;0.2768675196707998;0.3769536567124038;0.021275919624100068
01068;0.22410309640199677;0.008778008256599997;0.06356948889400002;0.1245656032480018;0.29005571290795207;0.3264572082395311;0.012292940158900069
01069;0.24160515322900106;0.025732214423399746;0.2016720637770015;0.20083896856460115;0.2777222568536979;0.030404056636160293;0.018806146960014824
01071;0.21008351861000002;0.05355733965540011;0.30342906872000036;0.22095322988409985;0.1786601104143805;0.03010053564519988;0.028929201272504944
01072;0.24585029662999858;0.025918978750100415;0.22060532132500185;0.2767179749219004;0.2153055299524008;0.023925132647049843;0.014690280751779958
01073;0.30125480950399713;0.011618978787999995;0.09733618446000011;0.08288057305750036;0.25006844565380015;0.2501033632156981;0.02263419693030007
01074;0.13277231437999898;0.018633601969300088;0.12604995881400027;0.16224705858629995;0.28853571155200225;0.25654555822455877;0.014807773188159894
01075;0.18111965915600145;0.01829916978640014;0.1852538564250006;0.2314072700068971;0.3111250163059017;0.05413343997410014;0.012164869236699872
01078;0.22979428457000164;0.07610817013220031;0.28277995802999917;0.19554517601079743;0.1865635297496623;0.01945408591780025;0.0262567156790332
01079;0.30471018308499714;0.009141466808200004;0.06893678917600002;0.08641129191949923;0.2096643186809989;0.3311513232341988;0.019359105289199933
01080;0.2332203172269982;0.0095015125969;0.06772897050800003;0.12527088268649894;0.2662205475017997;0.3547374312079012;0.016166300346500143
01081;0.2462455151670015;0.046575589853999746;0.23965029106000163;0.16464798283239887;0.25802309245620125;0.03730730039469993;0.02704486250319959
01082;0.25170377778399955;0.04431535063879978;0.21995376428500035;0.13876890290739916;0.26629198279783367;0.03840033895629984;0.03529980621911645
01083;0.16714322688099922;0.02103691819539987;0.16253388811700117;0.2226530252416982;0.356252701602697;0.04767502131750004;0.010959461179199994
01084;0.1883564662779985;0.016863139280599907;0.17923125382200072;0.2611360082039977;0.33026433040146896;0.050560628287300124;0.006665272746033331
01085;0.15757865936199922;0.025483968397899834;0.15658192478599986;0.3190946960398039;0.32604417678235;0.04985571673443297;0.01124375930009994
01087;0.26142029990999965;0.0126907755298;0.07729300595199996;0.171929165276501;0.2086595508284323;0.34149766433309775;0.01363570902459993
01088;0.21051197334500252;0.0213994718396002;0.2113859765989981;0.16711678272799793;0.2995016109562678;0.050044967331700135;0.015361129050816519
01089;0.22198915683000064;0.009133805729500009;0.078491776653;0.10944542950690034;0.30984311112016455;0.24380614699472142;0.01582598252018017
01090;0.19372385629400155;0.020005056794900028;0.14770604779299998;0.261626807067906;0.2426550066299361;0.1725044931319005;0.0081881633602
01092;0.2251019756439988;0.024089601203699934;0.17395904749200014;0.16405375435319833;0.3072095850272185;0.08258178623361973;0.011448513770199956
01093;0.17400216708200147;0.022163566957700196;0.19545305193100057;0.2859457496746036;0.254281887961402;0.06241912751837924;0.01081506051649008
01094;0.1827739744510008;0.02018987779660011;0.23320942582899812;0.21960211644690236;0.32088230003369594;0.021397457217100287;0.010415849832549997
01095;0.25814420070099764;0.02391107144180023;0.14690067877900007;0.1794239850471001;0.2915081244312327;0.040617404281450095;0.016019314615878303
01096;0.1843994762649992;0.02732776161150012;0.1653104935439995;0.24780373387660043;0.30124517336853307;0.06722508101749959;0.015778267227399848
01098;0.2084276510300024;0.028725934890700182;0.17819272897800215;0.1436050508300996;0.3083406415748016;0.16507751107829988;0.019945654462619908
01099;0.22475724036900152;0.01563104711720014;0.2275738272150028;0.1887573381813023;0.27726295505929816;0.04122406787427031;0.010669906036000138
01102;0.1750004907470009;0.016210679917899925;0.19456673184200088;0.2539069484954974;0.3337233962103674;0.029155851019326932;0.012642990338466727
01103;0.19437537088999807;0.06258688754659977;0.3631306935900025;0.18649814346040067;0.17317385985210063;0.030904919756599737;0.020317889922090097
01104;0.21756387670499805;0.03666525096559993;0.2200960554139993;0.252221330831801;0.23704606174051412;0.03438900323179968;0.02469247026583007
01105;0.20124895817699726;0.016651071668199898;0.30141607969200085;0.14396677059339943;0.26616955659509806;0.03594183991295992;0.017807200712340147
01108;0.24151839980000087;0.02173470780249975;0.14398722879699977;0.2491776463085985;0.27969143556374937;0.03391736730014028;0.011840365020900105
01109;0.21930613667900023;0.050003056665600336;0.2597454403090019;0.1859087893445022;0.24423728913230122;0.017623465423380096;0.03184788837149966
01112;0.2018586465709977;0.011839912192500001;0.07693885894399996;0.13658641058164842;0.2660754907742038;0.3792302683534995;0.044969624019162865
01113;0.18216304083099866;0.02160402680990013;0.16604648436800068;0.28920107742350404;0.28446769941810157;0.07248456952530061;0.005736763980399995
01114;0.2711374594500005;0.06208774467530058;0.19299210313799958;0.18302511218299952;0.24390869913183433;0.04021840855549983;0.027879411615311704
01115;0.21459155078699813;0.029697252622400156;0.2058471030679979;0.20433960423109768;0.3061385317813677;0.026154740881600136;0.013919499352500048
01116;0.2488774990649968;0.01043414664475;0.07152738628699992;0.08059533891639965;0.2791604126239999;0.30821582800974984;0.021000031455366792
01118;0.23425903056900205;0.030642655283899766;0.20552452059900211;0.14180739365450143;0.293504177040933;0.04753141763069955;0.027707271186503468
01123;0.18224293692699972;0.03117350167820002;0.1867064571229992;0.2597161231007002;0.2923432470748988;0.04586615317870051;0.011999154888299933
01124;0.16505774239299878;0.018679637043800035;0.17433049204200182;0.32518746499826495;0.2755122431784659;0.03612205854259985;0.019975646890683277
01125;0.2652851553739974;0.024435260716199822;0.1640373740489992;0.2129537940909989;0.28338178198084957;0.1747611489332853;0.013966952449219939
01127;0.25173777464000263;0.03331773603990015;0.19787734640900057;0.22419874799120215;0.24407710748168487;0.0920581444625328;0.0119175940679334
01128;0.20098247133999897;0.04293495428060034;0.1780104296700019;0.22818207725639758;0.33701359193889713;0.03918416047850003;0.0143103829984
01129;0.21091982801399778;0.03059031507820003;0.13739554751899907;0.19461954224836495;0.3416576662923973;0.11361528254519916;0.009210898278966657
01130;0.20878716857300075;0.024280205451199847;0.1822737254109994;0.240099765518401;0.30404289928109934;0.03498826527880967;0.013715033825599876
01133;0.2043227631349979;0.06432772200479932;0.20530847117800086;0.13998686024940019;0.2609924217227171;0.06433820597493255;0.026149576605450094
01134;0.17396846533699875;0.02728298730230029;0.18374124834499914;0.24688669401320004;0.30398453408806925;0.0404923647905699;0.017597389805633443
01135;0.2137986786659975;0.07211572499840063;0.33813318170999757;0.15176147242889873;0.20158864252890077;0.027903221469709617;0.01903018533289985
01136;0.2076752030319998;0.0226806667225;0.18313824595199993;0.24447660321033368;0.3009094943901335;0.05848945537270023;0.014628797471099981
01138;0.2507491818379964;0.03583935216230019;0.20142156940099795;0.11237732572149933;0.3057105414841994;0.03998335560579978;0.03176368839549967
01139;0.16257507719099915;0.030209734743399778;0.19613803795600168;0.25910333631896937;0.3132060506369349;0.039848179886900016;0.014878895041600029
01140;0.22136219643699803;0.022214836054499986;0.16879146032699927;0.2743323198388042;0.27632257646529856;0.03702607487627502;0.016132746207700138
01141;0.24230833468199786;0.014758381144899987;0.08272536337400008;0.09899668581649922;0.2638899502869871;0.33066673456740947;0.012771832219049945
01142;0.25642608843999665;0.01783936909840009;0.2626712251000034;0.12200214270880104;0.28906060986800336;0.02885054471702967;0.012428350059170085
01143;0.1478114709610009;0.05719136754760043;0.3682385463100001;0.26146832478349946;0.13475408447900028;0.034365298599799775;0.02053699981289967
01145;0.18826181101000017;0.03170845869829955;0.2011342510019993;0.20451257383799798;0.3154796017216671;0.03580375822679995;0.01357519090350008
01146;0.16420324599599834;0.017221053844100206;0.18757692127800035;0.25872999220556514;0.2839798664439024;0.09218514988220074;0.011735781350999999
01147;0.17249579361599884;0.012107380076800026;0.15661056334999932;0.3479747923167017;0.28668853907303166;0.034746897443350064;0.01319454222820003
01148;0.18225425459800185;0.008975496321699993;0.07976455662099999;0.15444593460350092;0.2685538638517983;0.3412939077474978;0.027988576841020206
01149;0.23448185235299812;0.013432970220100012;0.11562401334900003;0.1454313363257005;0.2655456315133014;0.25231038641615405;0.017960255288596755
01151;0.22336983454900056;0.022277199808899917;0.1872558663680013;0.22716735988820225;0.2921393186203005;0.03547373999112688;0.01624783721510646
01152;0.2526114201940008;0.010447988939000006;0.103672656747;0.12532359994479808;0.2740941181780979;0.20017351166280115;0.018193771510444892
01153;0.18221119290300195;0.0731899504655002;0.39392894421900165;0.18730909230939885;0.1583467206689017;0.02490278950843983;0.02189883810461691
01156;0.1917086186049985;0.012113439255599882;0.2243255717589984;0.16519984090180134;0.3543311926466023;0.036190464486160166;0.017374126488249816
01157;0.2094611196699997;0.02552331059770002;0.27937135907000016;0.22584732606150054;0.25299215082890036;0.03180693519035001;0.015183241491510008
01158;0.20791763624700152;0.09591317081250034;0.2382786500589974;0.20645822030279837;0.1841241390076997;0.018091216537239944;0.047378958386400175
01159;0.1483502342800011;0.019963643478399903;0.19110856196100134;0.2922124941034654;0.2895487383108021;0.05213345662920943;0.013373372480819958
01160;0.25724290774600267;0.0906444096592014;0.3122787509700012;0.14206636833349867;0.13272462687199996;0.024169934250949737;0.040804884704999565
01163;0.17075799191500032;0.025933821915500255;0.18097215052900123;0.2978368845309017;0.291304066572466;0.025618305649400205;0.011705454261600058
01165;0.17637146957499839;0.02378116203790019;0.17619531104199843;0.23714435656770377;0.358032616405799;0.043334530370499946;0.0076200956471998834
01166;0.21758047024299784;0.023434824414700014;0.29263779657000144;0.16986469019310158;0.2603938728075349;0.03281660214619998;0.01716505465335016
01167;0.18679291270000084;0.01909444151760007;0.1824368751669985;0.20657484132279913;0.3281803120659003;0.06270162784099921;0.013537680042600017
01169;0.20647227751999925;0.02064748760549996;0.18168971866499864;0.19669537914110152;0.3547120032793498;0.06053077851629929;0.006355095167300001
01170;0.1746510312090011;0.008918224687799996;0.083956301392;0.13964746943573364;0.3015629315091;0.34833377914942754;0.03271256935890974
01171;0.1949362547719981;0.011157931979499993;0.08350131642200004;0.17974742215813308;0.2646555907972011;0.30794433726993664;0.025743384051539808
01173;0.23876871081999915;0.06076180828850037;0.2828924911200029;0.21461289190979946;0.16045621884200126;0.02681602435070016;0.027612217285940207
01175;0.208778205895998;0.026646138973600193;0.20485220496499845;0.2688102649768001;0.2535329818356017;0.02488727827079993;0.019193698701263293
01179;0.17412615193700115;0.02691282220070025;0.17531616384900078;0.2441446471320014;0.30520369181386753;0.05479317216533361;0.01488335855471009
01180;0.14789282727200034;0.05800189056830077;0.374012161262004;0.26887079769230143;0.1349551119855004;0.0393601627312995;0.016860327061266618
01181;0.21688462275899997;0.021426664623800034;0.18792716752600014;0.15929439284719923;0.29075523823009997;0.24241157460587573;0.02919266119821667
01183;0.17861080444800098;0.022036520422499963;0.20158353824399772;0.2339657966206977;0.299199067474098;0.05651863943386953;0.010449737283249995
01184;0.2566609371739996;0.0250397863271999;0.14685134128699953;0.19436623950989856;0.295410394717936;0.09241338597203312;0.0140690444637334
01185;0.25794745816000175;0.009777734235399991;0.07894940592599992;0.11736318088179981;0.21872892204910072;0.34939518544150383;0.021871164674669968
01187;0.267657446012998;0.0113258538263;0.07299242424000006;0.11350404389370054;0.1646022956862596;0.3658923069024972;0.01747470033789991
01188;0.14777654802800017;0.018546598999399918;0.12982345254199995;0.3834036035892007;0.30031033716126293;0.05299285326336712;0.01057048772143326
01189;0.2593316120899962;0.04527104195290017;0.22088326032299815;0.12219415786919875;0.2984687048976985;0.02466947800609991;0.0265433622630082
01192;0.17689426265699895;0.009738219046499998;0.09166623484599994;0.12927396396200044;0.2968361766358707;0.356935743933336;0.0241832474950398
01194;0.23776030119500244;0.018441556048199952;0.25798752021500365;0.15608119579080063;0.2674852180938968;0.029912413836530354;0.018523317363799908
01195;0.25663901538499817;0.02978045269589977;0.21694182459199945;0.2462086933753027;0.22231272786779754;0.030903610566390075;0.01311530635180004
01196;0.17321916157400105;0.028688450450699742;0.177878131608999;0.2723530126931499;0.3122943174941143;0.018741180908816667;0.014345881422979864
01197;0.348372470678498;0.04441306413340022;0.1333769901360002;0.20148283984360152;0.227296756384166;0.03360684354946657;0.013121352743974897
01198;0.24174742450600167;0.018866539322200185;0.22766168705800227;0.24796640580020257;0.2166817658584987;0.06786880837790006;0.016807561272299994
01199;0.28836950149000035;0.007540235158299999;0.07539128330299995;0.09669007799889935;0.2508336620178978;0.28992910309790376;0.014214886782319903
01202;0.23667971117999972;0.01376999748350015;0.18685319711499762;0.23688293069369742;0.2540979775329016;0.045790065383720234;0.01491636175465688
01203;0.20026901317099913;0.022382912728400005;0.15830596562499882;0.26799738193570033;0.2953591292759997;0.045179939923967107;0.01703398534003005
01204;0.23586806109300001;0.024908995851400016;0.15025611291400015;0.18487894229100008;0.27904742795410015;0.2741296238843005;0.02678371547154999
01206;0.23798783580800006;0.009827663043199996;0.08481444501299999;0.12486012874209988;0.26740452669764986;0.360443258954407;0.022203284466200006
01207;0.20292655117099986;0.01696850303389989;0.1278219822610008;0.3189371249822019;0.3024239789210016;0.06291423265452618;0.006550604772816662
01209;0.22651314502299816;0.058596173789699474;0.2221193607180006;0.14106493398490033;0.28261201692216725;0.030822444999600077;0.02992538437991693
01210;0.2738478970629991;0.02030108044834998;0.27703512462800134;0.24594365234890211;0.17371262811527244;0.05584755587967081;0.020590566519549963
01211;0.20276077349999724;0.020835909822999852;0.18223198793400017;0.22387357311110184;0.2704109837216984;0.0780332577076904;0.013684598467650053
01212;0.1817818300510004;0.02073550067939978;0.13278517832699951;0.30402593952000195;0.34748373737683547;0.022083367959999937;0.022995518184449976
01213;0.25239799534600205;0.013937675449700123;0.18017332899200025;0.14599120925035017;0.33240498213589764;0.03464066319859959;0.023884969186509973
01216;0.21205766799300205;0.009860717544599999;0.07550378489200005;0.08792735691909938;0.2758122316328981;0.30850011434186364;0.015156234346149895
01224;0.2135257283079989;0.015465737819200126;0.21642237650699706;0.1499316646758014;0.3431263055816969;0.03102543476241659;0.020178163313845154
01225;0.20126132316899784;0.0358322524327001;0.18251102960199916;0.25958018053005255;0.26773095445808504;0.04529182927443948;0.015552373728199991
01227;0.251922891921998;0.026951808664099675;0.1977878816599985;0.13682482635519908;0.2915224727241993;0.06382460323539947;0.016208606077900103
01228;0.11972099464200142;0.0075719084678999935;0.08216669585999994;0.1321029443990016;0.2678567669957;0.42364176196018255;0.044908815156367174
01229;0.19367190224200093;0.027155850947199946;0.2101839190350015;0.24015045180325;0.28789462492690066;0.027767850159199765;0.015523330991910047
01230;0.1940468877880004;0.022407714179999965;0.16884886300199997;0.28034324966340024;0.2851409278596002;0.03312224217070013;0.017415891849353382
01231;0.1512465922789991;0.021922662804299827;0.22477421668299677;0.2977262616430314;0.26784198274570037;0.048437280264770476;0.011976480573620113
01232;0.1972221657710015;0.024656946705350236;0.1939101387390022;0.2898924023067029;0.26324846737219826;0.019655841709800028;0.01146246565483991
01235;0.19952267976199967;0.022285362907133312;0.180690345187;0.24352809611520002;0.30004196623970064;0.05295808468335006;0.016049708787659996
01236;0.17867611343400006;0.025764080591299813;0.22816339444000164;0.23785934945949827;0.28802971128156524;0.021911713786500215;0.01674709218760001
01237;0.17056565226399892;0.0110597266298;0.09070121056300001;0.15542471209059816;0.2864987085193008;0.29424776712011164;0.04027705653278952
01238;0.23045103116000276;0.017864956754500116;0.2908143344599998;0.12627723722380158;0.26697818165380033;0.03342587657062037;0.01572398982435013
01239;0.20107281403699906;0.04168812220900024;0.22644952065000146;0.15038136920600026;0.2787734252775516;0.05660880354809955;0.01972831203568327
01240;0.21810799977600115;0.009911506443299994;0.088756989817;0.14269865369160012;0.2783425798977991;0.3244934219410211;0.024049205073396945
01241;0.2799365433599973;0.02666650490439972;0.2094196525630014;0.2194685691705024;0.2371278610582984;0.02550455405802983;0.01219342551054992
01243;0.17816332727099954;0.03101786327380026;0.22758749392899802;0.23416188779195024;0.25598698160139943;0.058126878885640235;0.013297390100853408
01244;0.27778359834000077;0.020365089353699874;0.26289612492999753;0.1378416508735015;0.2500341821571002;0.03689952815457986;0.016297169129200078
01245;0.2859524148700001;0.02794386798119978;0.1865345613300004;0.20507004523200117;0.24139690873176378;0.07294983122580072;0.01900539432089985
01246;0.16865061853799881;0.026264199792549733;0.18128720683700172;0.24827078203500158;0.2962656918038966;0.06575736130159987;0.014403636710829854
01247;0.21665297771700057;0.051604732621399634;0.2273900176859979;0.2688100346675004;0.15387080734579853;0.08021388812479996;0.024625405362400148
01248;0.22907033676999636;0.018708952198000003;0.28094612174000033;0.12017358608590055;0.28776429073366594;0.03569138453125038;0.016513390119300062
01249;0.24391069894999995;0.033957135884600004;0.25925858804999985;0.14829801249000013;0.24679564230924939;0.03787946920783998;0.02331720477680999
01250;0.2591267208999966;0.020598044917599912;0.2732977398180022;0.14976030071869836;0.26257756326960213;0.03408728805687973;0.01635190670241653
01252;0.18911320693300082;0.023413537802500196;0.20286908064400186;0.24053151494339967;0.2961270404202843;0.04350682731570018;0.014166796063210063
01254;0.19952979684999725;0.020329152075600033;0.259621992199998;0.24175879362210068;0.22352877591489828;0.05802922395273986;0.0115449009925099
01255;0.22508848447600222;0.0103622970498;0.062329249152999935;0.10908018391999935;0.32020032319076563;0.26668881603335093;0.02569833338991331
01257;0.25817790903200105;0.04229620415500048;0.18952898583599853;0.14619950384140076;0.2836316446857522;0.05135665304779965;0.029849421596183232
01258;0.16047173766799896;0.024770757337299724;0.17956668890499938;0.2252845487455977;0.34048311992609853;0.06121506942630033;0.011959361580900005
01259;0.21283760774399793;0.03446718024949967;0.18492065193199922;0.22798301471860213;0.3006286612498017;0.03963199189674012;0.014818696859666587
01260;0.21929366783799892;0.022789350203999883;0.2535865828720022;0.2525877382748988;0.24561872898750214;0.042763623216939786;0.01925930243233336
01261;0.18962624092899844;0.022445892767600013;0.20020700096900163;0.21954250756375862;0.28942153598580034;0.04598391863268172;0.011767622616960122
01262;0.28417240944600125;0.019482774024899868;0.27149328466600114;0.13704783859690134;0.2393343899670005;0.03102637356701035;0.014398420824609825
01263;0.17961925902999948;0.022455262346900182;0.22773421040799813;0.22533928199099829;0.27721906674299995;0.04296815568953027;0.012510204763270114
01264;0.19023453295600082;0.023519743873899764;0.15519192339900012;0.25018786631989887;0.3288452312995353;0.05080669002080043;0.014224237224043215
01265;0.19400105541300225;0.009008610342000005;0.06588280718400001;0.12631670885119795;0.24724970070460012;0.3341315639868013;0.0850904678431087
01266;0.20223346843499898;0.016613890875399915;0.19442977175700107;0.271133918483498;0.2684171954542996;0.030041308369900342;0.014288881303260175
01267;0.1910750942859982;0.0079532909045;0.07865594917900001;0.11957912911699818;0.29237223612229896;0.3636139690331977;0.026689618022700104
01268;0.18263998446399873;0.027486983273599917;0.22182765970399781;0.21105940245400176;0.27981595106820073;0.05477651293093298;0.02132669648639998
01269;0.214203466156998;0.008608142925500007;0.06549246661100001;0.11669844417259874;0.26311183496833446;0.31802507306070027;0.07417218822314921
01272;0.17202301314899954;0.021103800771100134;0.16176207375599905;0.2671344698260988;0.3003512321387018;0.0543539738421996;0.01768288306421024
01273;0.22649113835399992;0.01923085212300002;0.15650999866499993;0.16614162438050006;0.2968974426692665;0.18502781617680059;0.019678376395119993
01274;0.20533291146699992;0.02420137523689996;0.13315240857400007;0.15046529176909937;0.31415870151706715;0.2930699683065667;0.03772256306858998
01275;0.22325192794999885;0.020419773257500256;0.337792596380003;0.15081287052420034;0.22550488805360203;0.033588789223860355;0.010541287882923427
01276;0.23344769943000207;0.016166199630700102;0.2457434409889998;0.1308350654831992;0.2995830858732008;0.03420918299032637;0.019418461590430102
01281;0.23428052512699946;0.08098948366320048;0.32337969855000126;0.20086609801919855;0.12600360236199976;0.021018978308429994;0.02361305065541977
01283;0.2431023300800007;0.011289521289200006;0.07115734023500005;0.17124842962994002;0.22494298557499823;0.28649745488349926;0.05605860811678957
01284;0.18822371711499922;0.03507972920969978;0.1661978979150018;0.22162684976199737;0.34477282950318316;0.03964179506523989;0.01720457750220002
01285;0.23230614846999884;0.016925497415600108;0.3119230787000035;0.13981095953850042;0.24001368840309814;0.027008802876929597;0.013595288848833247
01286;0.3151989144460036;0.036724842061000226;0.22946020496500216;0.11854250093120129;0.2306148053007026;0.07624221287910032;0.01921222785432008
01288;0.22350740014999998;0.05829572868079997;0.28494919389000056;0.24034499465140033;0.2029395546264334;0.018910321179100017;0.03630030139249994
